init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,K,N,trial,seed,pipeline,failed,error,Y_NMSE,Z_NMSE,raw_noisy_residual,Z_noisy_residual,position_error,range_RMSE,delay_RMSE,polarization_angle_RMSE,delay_geometry_consistency_RMSE,compressed_ris_manifold_residual,evs_maxwell_consistency_residual,common_delay_pole_consistency,vp_converged,vp_nfev,vp_final_noisy_objective,vp_initial_noisy_objective,vp_initial_Y_NMSE,vp_worsened_noisy_objective,vp_worsened_true_nmse,optimizer_converged,optimizer_status,optimizer_message,nfev,initial_noisy_objective,final_noisy_objective,relative_noisy_objective_decrease,final_position_error,final_Y_NMSE,fail_convergence,fail_position_50cm,fail_position_1m,fail_nmse_1e2,fail_noisy_objective_increase,stage2_worsened_noisy_z_residual,stage2_worsened_true_z_nmse,stage2_initial_Z_noisy_residual,stage2_final_Z_noisy_residual,stage2_initial_Z_NMSE,stage2_final_Z_NMSE,success_pos_10cm,success_pos_20cm,success_pos_50cm,success_nmse_1e3,success_nmse_1e2
perturbed,perturbed,,0.0,128,32x32,2,24,0,2026052800,Stage-I only,False,,0.8490463479599036,0.8275912048987879,0.9239288017089691,0.9127273500031146,0.6476031617454499,0.7603529552787892,5.513539546538437e-10,0.07059818947871993,1.8059736214762917e-09,6.171945613317332e-25,9.999983262252239e-21,1.5558530229342586e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,0,2026052800,Stage-I + VP,False,,0.15810197283621816,0.156284413437566,0.5796031542100634,0.5773191738784061,0.5544345835501038,0.4175498786561675,8.28940820752996e-10,0.5224821734839812,3.308722450212111e-24,5.623419046523277e-25,1.0000009537957962e-20,1.3401577416544657e-16,True,1041,0.5796031542100634,0.9837505918065292,0.9679320880776794,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.9837505918065292,0.5796031542100634,0.41082306934555635,0.5544345835501038,0.15810197283621816,False,True,False,True,False,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,0,2026052800,Stage-I + Stage-II,False,,0.0002495511473843519,0.0002441886333505615,0.4998807730133979,0.4982732128729052,0.15869995687286667,0.1889325466247477,1.386290340700941e-12,0.00691358237545957,6.94163422942584e-11,6.636320235370191e-25,9.999997893926373e-21,8.326672684688674e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.9127273500031146,0.4982732128729052,0.8275912048987879,0.0002441886333505615,False,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,0,2026052800,Stage-I + Stage-II + VP,False,,0.00016115134625925106,0.00015849409947882862,0.4999012065014162,0.4983223451003665,0.008491033955799246,0.002105471008077426,2.715204743832713e-12,0.00922770968911836,1.8611563782443123e-24,6.660670394460744e-25,1.0000021132078619e-20,8.326672684688674e-17,True,593,0.4999012065014162,0.6796058842583609,0.36188214869340424,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,593,0.6796058842583609,0.4999012065014162,0.26442484080762857,0.008491033955799246,0.00016115134625925106,False,False,False,False,False,False,False,0.9127273500031146,0.4982732128729052,0.8275912048987879,0.0002441886333505615,True,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,1,2026052801,Stage-I only,False,,0.9983956637312367,0.9982410854150593,0.9992984048360719,0.9990775678465763,1.4160620816027525,0.8936831908626063,6.5675207899986e-11,0.08967934151332102,2.31017613051559e-09,5.8633298584074355e-25,9.999989088723809e-21,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,1,2026052801,Stage-I + VP,False,,0.999457069033203,1.0005048508481884,0.9996466012917989,1.0001028067639266,1.2983605875997601,0.6609304287616458,2.3570727590300454e-09,0.3109683877715246,0.0,6.456266143784503e-25,1.0000027391109604e-20,6.206335383118183e-17,True,753,0.9996466012917989,0.9998301063159352,0.9999035719503251,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,753,0.9998301063159352,0.9996466012917989,0.00018353620577838024,1.2983605875997601,0.999457069033203,False,True,True,True,False,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,1,2026052801,Stage-I + Stage-II,False,,0.9712912412102386,0.9709031789292253,0.985686390402488,0.9852389820464058,1.9782968766216913,1.4935381820392086,2.1187773128537667e-09,1.549023552319826,2.2698224308136084e-09,6.66878700914343e-25,1.0000015814582792e-20,1.6653345369377348e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.9990775678465763,0.9852389820464058,0.9982410854150593,0.9709031789292253,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,1,2026052801,Stage-I + Stage-II + VP,False,,0.9903904578347218,0.9905409881863935,0.9949489222186058,0.9951548586001637,1.5622647548980202,0.8941193575202103,3.1442435870494765e-09,0.8740350595474081,2.0679515313825692e-24,5.7759646666417025e-25,1.0000007075766507e-20,5.551115123125783e-17,True,1041,0.9949489222186058,0.9993647791506568,0.9987409130132221,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.9993647791506568,0.9949489222186058,0.00441866375939725,1.5622647548980202,0.9903904578347218,False,True,True,True,False,False,False,0.9990775678465763,0.9852389820464058,0.9982410854150593,0.9709031789292253,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,2,2026052802,Stage-I only,False,,0.9583914547726766,0.9533406016401228,0.9787313219472774,0.9768471738291962,0.5065587554988368,0.2757953177681812,5.943657560556027e-10,0.07673966114670851,8.388530099553233e-10,6.094620142501612e-25,1.0000004812735821e-20,7.850462293418876e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,2,2026052802,Stage-I + VP,False,,0.00011257981917435119,0.00010332627351751089,0.5046833588254203,0.5051093337381429,0.0059938600326600285,0.0009384181868571118,4.53607763082071e-12,0.0004301819739358401,2.339620081609152e-24,7.8503956951124725e-25,1.0000003912353182e-20,1.7308565629369748e-16,True,593,0.5046833588254203,0.9429739948633029,0.8858613985536498,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,593,0.9429739948633029,0.5046833588254203,0.4647961008738305,0.0059938600326600285,0.00011257981917435119,False,False,False,False,False,,,,,,,True,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,2,2026052802,Stage-I + Stage-II,False,,0.00017747517360275122,0.00017296334301778696,0.5046979369590848,0.5050616788157863,0.32140978644770984,0.14047971605917714,4.283805240842158e-12,0.008229843264290196,4.360764023860514e-10,7.85953745710578e-25,1.0000004540632736e-20,1.7308565629369748e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.9768471738291962,0.5050616788157863,0.9533406016401228,0.00017296334301778696,False,False,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,2,2026052802,Stage-I + Stage-II + VP,False,,0.00011883465137576331,0.00010913658776412392,0.5046836229216708,0.5051084437995486,0.005985309301543981,0.0009280936196477094,4.5446919934875315e-12,0.000727957464967246,1.8611563782443123e-24,7.850194783282959e-25,9.99999605145682e-21,8.326672684688674e-17,True,529,0.5046836229216708,0.588674299457859,0.16873332331897897,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,529,0.588674299457859,0.5046836229216708,0.1426776684722598,0.005985309301543981,0.00011883465137576331,False,False,False,False,False,False,False,0.9768471738291962,0.5050616788157863,0.9533406016401228,0.00017296334301778696,True,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,3,2026052803,Stage-I only,False,,0.7823306321386341,0.7321665572396215,0.8904523301081577,0.8670936910242805,0.46883839289167134,0.5088411509380996,5.171181026484078e-10,0.049186442843313194,1.4112137184769307e-09,6.858986149081147e-25,1.0000036251422659e-20,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,3,2026052803,Stage-I + VP,False,,0.00013579760505608287,0.00011642349822069019,0.5025900490482166,0.5047429324239241,0.0014824131013334155,0.0003725502802381971,6.7545018339415205e-12,0.007016712934203825,1.6543612251060553e-24,5.976452377809451e-25,9.999999884596208e-21,1.1102230246251565e-16,True,657,0.5025900490482166,0.9784351154892559,0.9565714786979091,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,657,0.9784351154892559,0.5025900490482166,0.4863327766022565,0.0014824131013334155,0.00013579760505608287,False,False,False,False,False,,,,,,,True,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,3,2026052803,Stage-I + Stage-II,False,,0.00016819783997669573,0.00012782314969401578,0.5025537739412244,0.5047118100343198,0.6986424444782798,0.08669900026222939,9.841378044363568e-12,0.00520862696110928,5.0188529197041376e-11,5.982775383653328e-25,9.999997799035108e-21,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.8670936910242805,0.5047118100343198,0.7321665572396215,0.00012782314969401578,False,False,False,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,3,2026052803,Stage-I + Stage-II + VP,False,,0.004099187192581207,0.003930155464258908,0.5045583036090433,0.506632558018022,0.7000014570933245,0.008422499049868025,3.3213221029580514e-11,0.006725777557584116,3.1019272970738538e-24,5.975159545339635e-25,9.999999824099255e-21,1.5700924586837752e-16,True,433,0.5045583036090433,0.5534450676269284,0.10255390841039666,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,433,0.5534450676269284,0.5045583036090433,0.08833173674761001,0.7000014570933245,0.004099187192581207,False,True,False,False,False,False,False,0.8670936910242805,0.5047118100343198,0.7321665572396215,0.00012782314969401578,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,4,2026052804,Stage-I only,False,,0.9326419529817123,0.9399523368992696,0.9672379457039961,0.9701791022657174,0.9428374556795396,0.5360301019645742,1.5616042290664732e-10,0.027813153137640635,2.7645661608826116e-10,5.118681146954267e-25,9.999989633132087e-21,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,4,2026052804,Stage-I + VP,False,,0.896439946754431,0.9014083887958654,0.9496340571836945,0.951856225116177,0.6896103794809902,0.27599968738620373,4.874870355692553e-10,0.015545003146245087,1.2407709188295413e-24,5.714871115043149e-25,9.999996005742513e-21,1.1102230246251565e-16,True,785,0.9496340571836945,0.9816154044869341,0.9625716526566904,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,785,0.9816154044869341,0.9496340571836945,0.03258032337008341,0.6896103794809902,0.896439946754431,False,True,False,True,False,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,4,2026052804,Stage-I + Stage-II,False,,0.00022048268232428944,0.0001947979204509549,0.5027695365470115,0.5046017906185488,0.6947725973185188,0.12775216418147115,6.418153221846054e-12,0.012258433721169052,3.7100864198550565e-10,5.624577127705236e-25,9.999996334169045e-21,6.206335383118183e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.9701791022657174,0.5046017906185488,0.9399523368992696,0.0001947979204509549,False,False,False,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,4,2026052804,Stage-I + Stage-II + VP,False,,0.0012178977779134137,0.001115242579424572,0.5030215215964043,0.5049882092027212,0.6084774062282835,0.010020541892166427,3.830854477846668e-11,0.011133839307126466,2.2747466845208257e-24,5.617558550691253e-25,1.0000000979836271e-20,8.326672684688674e-17,True,977,0.5030215215964043,0.6287895525472076,0.25329527133884355,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,977,0.6287895525472076,0.5030215215964043,0.2000160951169127,0.6084774062282835,0.0012178977779134137,False,True,False,False,False,False,False,0.9701791022657174,0.5046017906185488,0.9399523368992696,0.0001947979204509549,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,5,2026052805,Stage-I only,False,,0.9158265897258686,0.9129299016007578,0.956356633633808,0.9547116987931286,0.6563269199250534,0.42300340511616863,2.394887773302878e-10,0.10112101660628879,1.0048797283181886e-09,6.3288294460767e-25,1.0000007165548225e-20,6.206335383118183e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,5,2026052805,Stage-I + VP,False,,0.0040810064103699905,0.003762332400179228,0.49903620523052183,0.49646920142693624,0.7000036791513452,0.008283706780920894,2.847302059758595e-11,0.02690268789626625,1.849632079338486e-24,5.399080456012441e-25,9.999958124080844e-21,1.0007415106216802e-16,True,465,0.49903620523052183,0.7820720244565621,0.5676195701804395,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,465,0.7820720244565621,0.49903620523052183,0.3619050552571717,0.7000036791513452,0.0040810064103699905,False,True,False,False,False,,,,,,,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,5,2026052805,Stage-I + Stage-II,False,,0.00028907226875279614,0.00027794116207692884,0.49726167578240554,0.4949120287066208,0.7068676279281508,0.15478116584911192,3.229936603199553e-12,0.02055459883400628,4.90469192958316e-10,5.378605818682478e-25,9.999988823510897e-21,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.9547116987931286,0.4949120287066208,0.9129299016007578,0.00027794116207692884,False,False,False,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,5,2026052805,Stage-I + Stage-II + VP,False,,0.004081257356214248,0.0037666834484096474,0.49903629631057234,0.4964704275831017,0.7000040645677461,0.008217730221889177,2.816089857234134e-11,0.026468199288006665,1.2407709188295413e-24,5.397444627292197e-25,1.0000004396474582e-20,7.850462293418876e-17,True,433,0.49903629631057234,0.5750846112331647,0.15652781160275617,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,433,0.5750846112331647,0.49903629631057234,0.13223848010733677,0.7000040645677461,0.004081257356214248,False,True,False,False,False,False,False,0.9547116987931286,0.4949120287066208,0.9129299016007578,0.00027794116207692884,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,6,2026052806,Stage-I only,False,,0.9958460822764398,0.9960318571383462,0.9976835036336655,0.9975705666119282,0.9455742203727213,0.8552381510819687,1.6352971872903138e-10,0.07025812012901522,2.4150179038830943e-09,6.815795865604548e-25,1.0000018177664068e-20,1.0626019854981767e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,6,2026052806,Stage-I + VP,False,,0.4871665873071591,0.4890457736439307,0.7412619300030961,0.742299990095223,1.0204521131548274,0.556395602404263,1.1957713761697632e-09,0.06266526840767528,2.4815418376590827e-24,5.965878546552826e-25,9.999978984539292e-21,1.1102230246251565e-16,True,1041,0.7412619300030961,0.9920324955428405,0.9852499453063952,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.9920324955428405,0.7412619300030961,0.252784628191562,1.0204521131548274,0.4871665873071591,False,True,True,True,False,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,6,2026052806,Stage-I + Stage-II,False,,0.00025944935383913093,0.00025730565898908947,0.500466542883594,0.5018265228031773,0.35881286117725664,0.2502386696268412,3.983573671379132e-12,0.009321767006232932,7.350946297225763e-10,5.27701670260407e-25,1.0000003922752739e-20,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.9975705666119282,0.5018265228031773,0.9960318571383462,0.00025730565898908947,False,False,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,6,2026052806,Stage-I + Stage-II + VP,False,,0.0038178401030433827,0.0035856069798170993,0.5023404858506263,0.5035929814203517,0.6903339839757409,0.007693627113217662,2.6197652306273573e-11,0.01793931536111681,1.4475660719677982e-24,5.318055215681962e-25,1.0000002603480354e-20,1.5700924586837752e-16,True,561,0.5023404858506263,0.7137307386774706,0.43003219284283256,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,561,0.7137307386774706,0.5023404858506263,0.2961764729631043,0.6903339839757409,0.0038178401030433827,False,True,False,False,False,False,False,0.9975705666119282,0.5018265228031773,0.9960318571383462,0.00025730565898908947,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,7,2026052807,Stage-I only,False,,0.4071393114635919,0.37094731859319147,0.7050467756475076,0.6898307971334148,0.7126613557426705,0.29070306817406505,3.555047019040898e-10,0.10057184073579199,3.314728656359742e-10,5.32241486269457e-25,1.0000001169923297e-20,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,7,2026052807,Stage-I + VP,False,,0.2829388258163071,0.288105196797149,0.6428216429247176,0.6486130444697027,0.4354798398362082,0.3393794773885411,5.388646116469561e-10,0.011545186898642092,1.83530698410203e-24,4.635768387343522e-25,1.0000010684074388e-20,5.551115123125783e-17,True,1041,0.6428216429247176,0.9519726285519425,0.9058309039737685,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.9519726285519425,0.6428216429247176,0.3247477672729713,0.4354798398362082,0.2829388258163071,False,False,False,True,False,,,,,,,False,False,True,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,7,2026052807,Stage-I + Stage-II,False,,0.00017842966482260313,0.00017919508446676504,0.5036137968943564,0.50959618439107,0.3160634434978408,0.054422497241119035,2.862589321873874e-12,0.0076674462012944495,1.506774922281788e-10,4.530989939357013e-25,9.99999344854964e-21,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.6898307971334148,0.50959618439107,0.37094731859319147,0.00017919508446676504,False,False,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,7,2026052807,Stage-I + Stage-II + VP,False,,0.0026675230960073715,0.0025479812840248726,0.5046708212067662,0.5105521638851018,0.6376087939021601,0.009787116165652534,2.5975884019894824e-11,0.007779849425661863,2.8951321439355965e-24,4.520224970581906e-25,1.0000018434195123e-20,1.1757450506243965e-16,True,529,0.5046708212067662,0.5247690746421018,0.04474740645863504,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,529,0.5247690746421018,0.5046708212067662,0.038299233713501094,0.6376087939021601,0.0026675230960073715,False,True,False,False,False,False,False,0.6898307971334148,0.50959618439107,0.37094731859319147,0.00017919508446676504,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I only,False,,0.9262061291847306,0.8501058163786838,0.9634212690853493,0.9262588684802517,0.6904531658098637,0.24325493624530156,8.305128447010403e-10,0.0805673704899334,4.160206236374885e-10,5.442575866971704e-25,9.999967724241135e-21,1.5558530229342586e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I + VP,False,,0.7141865310243206,0.7116148915633191,0.8584538116825385,0.8584462881173668,0.6491630873052336,0.29012899449244567,4.855752192490496e-10,0.07434491083335928,1.7052765185096254e-24,5.352692930730959e-25,9.999979796767924e-21,5.551115123125783e-17,True,1009,0.8584538116825385,0.8647413848960822,0.7270375109479181,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1009,0.8647413848960822,0.8584538116825385,0.007271044642207409,0.6491630873052336,0.7141865310243206,False,True,False,True,False,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I + Stage-II,False,,0.00031623491120410033,0.0003026376328340444,0.5025625551258127,0.5038143892150637,0.29955066998892876,0.06278941609396599,6.987387120515008e-12,0.020601690598050396,1.5634977458616662e-10,6.818314562559677e-25,1.0000000169125417e-20,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,0.9262588684802517,0.5038143892150637,0.8501058163786838,0.0003026376328340444,False,False,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,8,2026052808,Stage-I + Stage-II + VP,False,,0.00017840592172916746,0.0001794066308762946,0.502540630819494,0.5038535381276741,0.007790309009822141,0.0005019560226029729,1.4660923375623738e-12,0.016596062952277515,1.9509015729070716e-24,6.79682317414999e-25,9.999985404037655e-21,1.1102230246251565e-16,True,561,0.502540630819494,0.5414315068263107,0.07771179680057906,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,561,0.5414315068263107,0.502540630819494,0.0718297245662373,0.007790309009822141,0.00017840592172916746,False,False,False,False,False,False,False,0.9262588684802517,0.5038143892150637,0.8501058163786838,0.0003026376328340444,True,True,True,True,True
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I only,False,,0.984858674183101,0.9751186508371773,0.9924947781677119,0.987457703984701,0.84539286124974,0.2774451310111539,7.126203913364363e-10,0.15461953387774488,1.3703501297581558e-09,6.5352148919302135e-25,9.999998697078755e-21,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I + VP,False,,0.00483680591899583,0.004552488214682196,0.5014487511458449,0.5023089733963452,0.70076440027096,0.02924688497303109,9.050258490377957e-11,0.04765170775221149,1.667235825699497e-24,6.021349325721419e-25,1.000002476294631e-20,0.0,True,1041,0.5014487511458449,0.9993518765974242,0.9991277512336213,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.9993518765974242,0.5014487511458449,0.4982260374061949,0.70076440027096,0.00483680591899583,False,True,False,False,False,,,,,,,False,False,False,False,True
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I + Stage-II,False,,0.92685190392735,0.9297734533798547,0.9636035937250585,0.9649235320791987,0.8212224874982598,1.0918295025544094,6.139565274813004e-11,0.03666268565485423,3.327688206764438e-09,6.772140494025564e-25,1.000001213261181e-20,1.1757450506243965e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.987457703984701,0.9649235320791987,0.9751186508371773,0.9297734533798547,False,False,False,False,False
perturbed,perturbed,,0.0,128,32x32,2,24,9,2026052809,Stage-I + Stage-II + VP,False,,0.03211592295983624,0.03236844216444961,0.5142329773997714,0.5151480614047141,0.9223820229441712,0.4535237741153689,9.45805733422444e-10,2.003740261971604,4.1359030627651384e-25,5.7079528720059425e-25,1.0000007021540081e-20,1.6653345369377348e-16,True,1041,0.5142329773997714,0.64285516040452,0.28939025513658206,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,1041,0.64285516040452,0.5142329773997714,0.20007956834913235,0.9223820229441712,0.03211592295983624,False,True,False,True,False,False,False,0.987457703984701,0.9649235320791987,0.9751186508371773,0.9297734533798547,False,False,False,False,False
